date,state,sales
2020-06-28,North Carolina,234828043
2020-07-05,North Carolina,241370137
2020-07-12,North Carolina,227165539
2020-07-19,North Carolina,239036602
2020-07-26,North Carolina,230211946
2020-08-02,North Carolina,234057033
2020-08-09,North Carolina,229864947
2020-08-16,North Carolina,228995927
2020-08-23,North Carolina,222834291
2020-08-30,North Carolina,233981321
2020-09-06,North Carolina,236127507
2020-09-13,North Carolina,218369410
2020-09-20,North Carolina,213160625
2020-09-27,North Carolina,213896722
2020-10-04,North Carolina,219051176
2020-10-11,North Carolina,214391731
2020-10-18,North Carolina,206647393
2020-10-25,North Carolina,207366035
2020-11-01,North Carolina,206272025
2020-11-08,North Carolina,205375020
2020-11-15,North Carolina,202009933
2020-11-22,North Carolina,210278428
2020-11-29,North Carolina,195949554
2020-12-06,North Carolina,195796595
2020-12-13,North Carolina,201006438
2020-12-20,North Carolina,211981451
2020-12-27,North Carolina,192971375
2021-01-03,North Carolina,197454738
2021-01-10,North Carolina,198023453
2021-01-17,North Carolina,198861442
2021-01-24,North Carolina,194192190
2021-01-31,North Carolina,194920348
2021-02-07,North Carolina,197921622
2021-02-14,North Carolina,193478579
2021-02-21,North Carolina,197170475
2021-02-28,North Carolina,205260322
2021-03-07,North Carolina,213801184
2021-03-14,North Carolina,250149444
2021-03-21,North Carolina,231871133
2021-03-28,North Carolina,214576034
2021-04-04,North Carolina,218644433
2021-04-11,North Carolina,227854030
2021-04-18,North Carolina,222625362
2021-04-25,North Carolina,219968570
2021-05-02,North Carolina,234669454
2021-05-09,North Carolina,232823526
2021-05-16,North Carolina,230922247
2021-05-23,North Carolina,237750009
2021-05-30,North Carolina,243956230
2021-06-06,North Carolina,245680592
2021-06-13,North Carolina,244831126
2021-06-20,North Carolina,240639006
2021-06-27,North Carolina,246422545
2021-07-04,North Carolina,262767858
2021-07-11,North Carolina,243558258
2021-07-18,North Carolina,255252519
2021-07-25,North Carolina,250374722
2021-08-01,North Carolina,259772020
2021-08-08,North Carolina,250510025
2021-08-15,North Carolina,252832998
2021-08-22,North Carolina,247922537
2021-08-29,North Carolina,254935960
2021-09-05,North Carolina,255605154
2021-09-12,North Carolina,237152612
2021-09-19,North Carolina,236472548
2021-09-26,North Carolina,229811509
2021-10-03,North Carolina,339832033
2021-10-10,North Carolina,329225663
2021-10-17,North Carolina,326334722
2021-10-24,North Carolina,321305791
2021-10-31,North Carolina,318918242
2021-11-07,North Carolina,314989401
2021-11-14,North Carolina,319937028
2021-11-21,North Carolina,323170370
2021-11-28,North Carolina,301100478
2021-12-05,North Carolina,316615927
2021-12-12,North Carolina,304892072
2021-12-19,North Carolina,324501073
2021-12-26,North Carolina,311816528
2022-01-02,North Carolina,307769919
2022-01-09,North Carolina,307415597
2022-01-16,North Carolina,317739309
2022-01-23,North Carolina,303277162
2022-01-30,North Carolina,305642940
2022-02-06,North Carolina,307446659
2022-02-13,North Carolina,305513058
2022-02-20,North Carolina,304085030
2022-02-27,North Carolina,320728629
2022-03-06,North Carolina,327412713
2022-03-13,North Carolina,327342070
2022-03-20,North Carolina,324796946
2022-03-27,North Carolina,331119762
2022-04-03,North Carolina,335983497
2022-04-10,North Carolina,345884805
2022-04-17,North Carolina,346129560
2022-04-24,North Carolina,338935745
2022-05-01,North Carolina,359106865
2022-05-08,North Carolina,354025895
2022-05-15,North Carolina,349324173
2022-05-22,North Carolina,375923742
2022-05-29,North Carolina,377415583
2022-06-05,North Carolina,360594346
2022-06-12,North Carolina,365018163
2022-06-19,North Carolina,374160521
2022-06-26,North Carolina,372911005
2022-07-03,North Carolina,391066707
2022-07-10,North Carolina,364210620
2022-07-17,North Carolina,373161787
2022-07-24,North Carolina,375550450
2022-07-31,North Carolina,388253576
2022-08-07,North Carolina,385628351
2022-08-14,North Carolina,383416221
2022-08-21,North Carolina,374279033
2022-08-28,North Carolina,390886096
2022-09-04,North Carolina,387763951
2022-09-11,North Carolina,359529906
2022-09-18,North Carolina,362873266
2022-09-25,North Carolina,364029672
2022-10-02,North Carolina,366438629
2022-10-09,North Carolina,346157533
2022-10-16,North Carolina,348578178
2022-10-23,North Carolina,341495602
2022-10-30,North Carolina,339188862
2022-11-06,North Carolina,336065450
2022-11-13,North Carolina,337474742
2022-11-20,North Carolina,347135355
2022-11-27,North Carolina,327820084
2022-12-04,North Carolina,329838246
2022-12-11,North Carolina,331479550
2022-12-18,North Carolina,349522958
2022-12-25,North Carolina,344835447
2023-01-01,North Carolina,329375264
2023-01-08,North Carolina,322909955
2023-01-15,North Carolina,337781732
2023-01-22,North Carolina,319300280
2023-01-29,North Carolina,324629872
2023-02-05,North Carolina,324210092
2023-02-12,North Carolina,331090097
2023-02-19,North Carolina,332000464
2023-02-26,North Carolina,339919144
2023-03-05,North Carolina,352498465
2023-03-12,North Carolina,382671103
2023-03-19,North Carolina,362190665
2023-03-26,North Carolina,347895365
2023-04-02,North Carolina,350781557
2023-04-09,North Carolina,359940244
2023-04-16,North Carolina,360726490
2023-04-23,North Carolina,364452660
2023-04-30,North Carolina,368494194
2023-05-07,North Carolina,373088425
2019-10-06,Ohio,219232699
2019-10-13,Ohio,211680283
2019-10-20,Ohio,201987064
2019-10-27,Ohio,197831851
2019-11-03,Ohio,198087098
2019-11-10,Ohio,198142592
2019-11-17,Ohio,200628466
2019-11-24,Ohio,204767243
2019-12-01,Ohio,194452564
2019-12-08,Ohio,196752183
2019-12-15,Ohio,202276981
2019-12-22,Ohio,214289031
2019-12-29,Ohio,199101096
2020-01-05,Ohio,194707669
2020-01-12,Ohio,195597051
2020-01-19,Ohio,201220136
2020-01-26,Ohio,185511873
2020-02-02,Ohio,194171999
2020-02-09,Ohio,194908906
2020-02-16,Ohio,193373327
2020-02-23,Ohio,198453917
2020-03-01,Ohio,207137431
2020-03-08,Ohio,210814996
2020-03-15,Ohio,240524150
2020-03-22,Ohio,228133662
2020-03-29,Ohio,199404366
2020-04-05,Ohio,210675230
2020-04-12,Ohio,214025158
2020-04-19,Ohio,213052315
2020-04-26,Ohio,209183034
2020-05-03,Ohio,223836360
2020-05-10,Ohio,226238937
2020-05-17,Ohio,225003095
2020-05-24,Ohio,240369773
2020-05-31,Ohio,236247661
2020-06-07,Ohio,241583579
2020-06-14,Ohio,238503357
2020-06-21,Ohio,237637396
2020-06-28,Ohio,247324697
2020-07-05,Ohio,267702631
2020-07-12,Ohio,244679996
2020-07-19,Ohio,248164573
2020-07-26,Ohio,236520987
2020-08-02,Ohio,238840787
2020-08-09,Ohio,238780801
2020-08-16,Ohio,240222406
2020-08-23,Ohio,235466939
2020-08-30,Ohio,234735308
2020-09-06,Ohio,233961924
2020-09-13,Ohio,229873378
2020-09-20,Ohio,226091818
2020-09-27,Ohio,224932590
2020-10-04,Ohio,227625341
2020-10-11,Ohio,222210218
2020-10-18,Ohio,217012144
2020-10-25,Ohio,212195348
2020-11-01,Ohio,212163692
2020-11-08,Ohio,214492819
2020-11-15,Ohio,219089701
2020-11-22,Ohio,222840501
2020-11-29,Ohio,206662430
2020-12-06,Ohio,203933466
2020-12-13,Ohio,212194947
2020-12-20,Ohio,221969823
2020-12-27,Ohio,211281604
2021-01-03,Ohio,206189548
2021-01-10,Ohio,206010975
2021-01-17,Ohio,211318772
2021-01-24,Ohio,206193706
2021-01-31,Ohio,210181156
2021-02-07,Ohio,208721327
2021-02-14,Ohio,209649080
2021-02-21,Ohio,205054556
2021-02-28,Ohio,215469980
2021-03-07,Ohio,225933533
2021-03-14,Ohio,256382315
2021-03-21,Ohio,244453801
2021-03-28,Ohio,218687883
2021-04-04,Ohio,230104966
2021-04-11,Ohio,228406975
2021-04-18,Ohio,225595014
2021-04-25,Ohio,229411900
2021-05-02,Ohio,241188313
2021-05-09,Ohio,239651791
2021-05-16,Ohio,236972447
2021-05-23,Ohio,257609254
2021-05-30,Ohio,260805091
2021-06-06,Ohio,255965467
2021-06-13,Ohio,260247808
2021-06-20,Ohio,261049329
2021-06-27,Ohio,255681942
2021-07-04,Ohio,285647804
2021-07-11,Ohio,258660829
2021-07-18,Ohio,255957268
2021-07-25,Ohio,257077481
2021-08-01,Ohio,258370632
2021-08-08,Ohio,257301256
2021-08-15,Ohio,260135445
2021-08-22,Ohio,254931700
2021-08-29,Ohio,263053999
2021-09-05,Ohio,260169046
2021-09-12,Ohio,244404075
2021-09-19,Ohio,245657728
2021-09-26,Ohio,239275636
2021-10-03,Ohio,350738187
2021-10-10,Ohio,347613232
2021-10-17,Ohio,338945510
2021-10-24,Ohio,328756527
2021-10-31,Ohio,327228674
2021-11-07,Ohio,330215048
2021-11-14,Ohio,338932007
2021-11-21,Ohio,343745436
2021-11-28,Ohio,313850754
2021-12-05,Ohio,318626998
2021-12-12,Ohio,329606167
2021-12-19,Ohio,350739795
2021-12-26,Ohio,329634201
2022-01-02,Ohio,317556878
2022-01-09,Ohio,317735764
2022-01-16,Ohio,333776108
2022-01-23,Ohio,312961229
2022-01-30,Ohio,325142325
2022-02-06,Ohio,323243634
2022-02-13,Ohio,327062388
2022-02-20,Ohio,317667282
2022-02-27,Ohio,336017692
2022-03-06,Ohio,341919690
2022-03-13,Ohio,342923345
2022-03-20,Ohio,342949048
2022-03-27,Ohio,345210331
2022-04-03,Ohio,355092500
2022-04-10,Ohio,354698622
2022-04-17,Ohio,364386081
2022-04-24,Ohio,344406839
2022-05-01,Ohio,363505083
2022-05-08,Ohio,362430701
2022-05-15,Ohio,374421962
2022-05-22,Ohio,392819353
2022-05-29,Ohio,389766405
2022-06-05,Ohio,379192217
2022-06-12,Ohio,374709730
2022-06-19,Ohio,385777555
2022-06-26,Ohio,393034379
2022-07-03,Ohio,422656741
2022-07-10,Ohio,384253588
2022-07-17,Ohio,384440093
2022-07-24,Ohio,384467292
2022-07-31,Ohio,393398135
2022-08-07,Ohio,398641730
2022-08-14,Ohio,388633203
2022-08-21,Ohio,386809038
2022-08-28,Ohio,391441092
2022-09-04,Ohio,391219461
2022-09-11,Ohio,374480054
2022-09-18,Ohio,377247509
2022-09-25,Ohio,366224653
2022-10-02,Ohio,371926158
2022-10-09,Ohio,367820685
2022-10-16,Ohio,361905757
2022-10-23,Ohio,351248017
2022-10-30,Ohio,351473786
2022-11-06,Ohio,352545430
2022-11-13,Ohio,353850999
2022-11-20,Ohio,364957301
2022-11-27,Ohio,348892642
2022-12-04,Ohio,338187047
2022-12-11,Ohio,349988156
2022-12-18,Ohio,371400664
2022-12-25,Ohio,373152315
2023-01-01,Ohio,334633506
2023-01-08,Ohio,330617117
2023-01-15,Ohio,340904511
2023-01-22,Ohio,335002264
2023-01-29,Ohio,340561717
2023-02-05,Ohio,343769116
2023-02-12,Ohio,351100217
2023-02-19,Ohio,347650674
2023-02-26,Ohio,353624113
2023-03-05,Ohio,370462700
2023-03-12,Ohio,396326368
2023-03-19,Ohio,378725666
2023-03-26,Ohio,350900425
2023-04-02,Ohio,359887955
2023-04-09,Ohio,373981010
2023-04-16,Ohio,374911718
2023-04-23,Ohio,369690371
2023-04-30,Ohio,381198123
2023-05-07,Ohio,385825886
2019-10-06,Oklahoma,85463186
2019-10-13,Oklahoma,80326243
2019-10-20,Oklahoma,77607881
2019-10-27,Oklahoma,75895543
2019-11-03,Oklahoma,78606324
2019-11-10,Oklahoma,79735847
2019-11-17,Oklahoma,78375343
2019-11-24,Oklahoma,78566416
2019-12-01,Oklahoma,77743070
2019-12-08,Oklahoma,79333316
2019-12-15,Oklahoma,75511949
2019-12-22,Oklahoma,79011300
2019-12-29,Oklahoma,74528181
2020-01-05,Oklahoma,74745582
2020-01-12,Oklahoma,76919151
2020-01-19,Oklahoma,75239593
2020-01-26,Oklahoma,72603775
2020-02-02,Oklahoma,76740454
2020-02-09,Oklahoma,76848767
2020-02-16,Oklahoma,76079559
2020-02-23,Oklahoma,75792847
2020-03-01,Oklahoma,82141566
2020-03-08,Oklahoma,85093040
2020-03-15,Oklahoma,90347234
2020-03-22,Oklahoma,88597026
2020-03-29,Oklahoma,80631133
2020-04-05,Oklahoma,83714875
2020-04-12,Oklahoma,84529308
2020-04-19,Oklahoma,83048164
2020-04-26,Oklahoma,83200720
2020-05-03,Oklahoma,88871582
2020-05-10,Oklahoma,87590117
2020-05-17,Oklahoma,86966076
2020-05-24,Oklahoma,89019569
2020-05-31,Oklahoma,86013312
2020-06-07,Oklahoma,94400100
2020-06-14,Oklahoma,92684021
2020-06-21,Oklahoma,90904542
2020-06-28,Oklahoma,90695835
2020-07-05,Oklahoma,99205083
2020-07-12,Oklahoma,91139685
2020-07-19,Oklahoma,93341990
2020-07-26,Oklahoma,89731978
2020-08-02,Oklahoma,90586373
2020-08-09,Oklahoma,93480651
2020-08-16,Oklahoma,94816278
2020-08-23,Oklahoma,90109170
2020-08-30,Oklahoma,90142387
2020-09-06,Oklahoma,94396915
2020-09-13,Oklahoma,89514980
2020-09-20,Oklahoma,88421653
2020-09-27,Oklahoma,85283480
2020-10-04,Oklahoma,88335873
2020-10-11,Oklahoma,87882414
2020-10-18,Oklahoma,85645824
2020-10-25,Oklahoma,80946232
2020-11-01,Oklahoma,81182720
2020-11-08,Oklahoma,86781884
2020-11-15,Oklahoma,83683257
2020-11-22,Oklahoma,85284485
2020-11-29,Oklahoma,81307554
2020-12-06,Oklahoma,80958930
2020-12-13,Oklahoma,82702750
2020-12-20,Oklahoma,81442287
2020-12-27,Oklahoma,79754543
2021-01-03,Oklahoma,79645363
2021-01-10,Oklahoma,82319646
2021-01-17,Oklahoma,80475327
2021-01-24,Oklahoma,78059157
2021-01-31,Oklahoma,79728181
2021-02-07,Oklahoma,84110542
2021-02-14,Oklahoma,84187147
2021-02-21,Oklahoma,73866345
2021-02-28,Oklahoma,85254959
2021-03-07,Oklahoma,90099344
2021-03-14,Oklahoma,95931310
2021-03-21,Oklahoma,94265848
2021-03-28,Oklahoma,86437960
2021-04-04,Oklahoma,90092014
2021-04-11,Oklahoma,90326404
2021-04-18,Oklahoma,87746182
2021-04-25,Oklahoma,89062163
2021-05-02,Oklahoma,94001881
2021-05-09,Oklahoma,96078346
2021-05-16,Oklahoma,91205565
2021-05-23,Oklahoma,93113160
2021-05-30,Oklahoma,91015535
2021-06-06,Oklahoma,98464486
2021-06-13,Oklahoma,102717507
2021-06-20,Oklahoma,102288533
2021-06-27,Oklahoma,96237763
2021-07-04,Oklahoma,101861976
2021-07-11,Oklahoma,98249579
2021-07-18,Oklahoma,100015739
2021-07-25,Oklahoma,97954901
2021-08-01,Oklahoma,97749346
2021-08-08,Oklahoma,102015570
2021-08-15,Oklahoma,104210130
2021-08-22,Oklahoma,98328221
2021-08-29,Oklahoma,99095059
2021-09-05,Oklahoma,102611166
2021-09-12,Oklahoma,98084759
2021-09-19,Oklahoma,97937979
2021-09-26,Oklahoma,93647773
2021-10-03,Oklahoma,139578545
2021-10-10,Oklahoma,138432304
2021-10-17,Oklahoma,133311603
2021-10-24,Oklahoma,129819104
2021-10-31,Oklahoma,128210997
2021-11-07,Oklahoma,133270330
2021-11-14,Oklahoma,132050715
2021-11-21,Oklahoma,132271455
2021-11-28,Oklahoma,124661602
2021-12-05,Oklahoma,128954975
2021-12-12,Oklahoma,128121755
2021-12-19,Oklahoma,128793171
2021-12-26,Oklahoma,128582524
2022-01-02,Oklahoma,122812646
2022-01-09,Oklahoma,125894614
2022-01-16,Oklahoma,130810460
2022-01-23,Oklahoma,123087658
2022-01-30,Oklahoma,126661785
2022-02-06,Oklahoma,127526645
2022-02-13,Oklahoma,133213656
2022-02-20,Oklahoma,122053638
2022-02-27,Oklahoma,130023890
2022-03-06,Oklahoma,137714109
2022-03-13,Oklahoma,136461942
2022-03-20,Oklahoma,134978035
2022-03-27,Oklahoma,132847810
2022-04-03,Oklahoma,141210550
2022-04-10,Oklahoma,141755939
2022-04-17,Oklahoma,140765828
2022-04-24,Oklahoma,133940731
2022-05-01,Oklahoma,137163267
2022-05-08,Oklahoma,141285993
2022-05-15,Oklahoma,143855272
2022-05-22,Oklahoma,139771359
2022-05-29,Oklahoma,135755044
2022-06-05,Oklahoma,142131462
2022-06-12,Oklahoma,147942449
2022-06-19,Oklahoma,152890845
2022-06-26,Oklahoma,147588860
2022-07-03,Oklahoma,153118813
2022-07-10,Oklahoma,151769464
2022-07-17,Oklahoma,152584163
2022-07-24,Oklahoma,148155011
2022-07-31,Oklahoma,152306097
2022-08-07,Oklahoma,157651928
2022-08-14,Oklahoma,159549607
2022-08-21,Oklahoma,150724443
2022-08-28,Oklahoma,149157622
2022-09-04,Oklahoma,156360685
2022-09-11,Oklahoma,153309864
2022-09-18,Oklahoma,151038592
2022-09-25,Oklahoma,145687932
2022-10-02,Oklahoma,144114760
2022-10-09,Oklahoma,147640275
2022-10-16,Oklahoma,141443211
2022-10-23,Oklahoma,134986428
2022-10-30,Oklahoma,132940053
2022-11-06,Oklahoma,138164354
2022-11-13,Oklahoma,137896121
2022-11-20,Oklahoma,135567427
2022-11-27,Oklahoma,132993117
2022-12-04,Oklahoma,133222494
2022-12-11,Oklahoma,136075677
2022-12-18,Oklahoma,137614796
2022-12-25,Oklahoma,139698733
2023-01-01,Oklahoma,128027305
2023-01-08,Oklahoma,135062547
2023-01-15,Oklahoma,135596807
2023-01-22,Oklahoma,130499779
2023-01-29,Oklahoma,131289925
2023-02-05,Oklahoma,135216389
2023-02-12,Oklahoma,139263301
2023-02-19,Oklahoma,135360155
2023-02-26,Oklahoma,135256255
2023-03-05,Oklahoma,149196561
2023-03-12,Oklahoma,151437049
2023-03-19,Oklahoma,145942881
2023-03-26,Oklahoma,137653757
2023-04-02,Oklahoma,141704836
2023-04-09,Oklahoma,150712862
2023-04-16,Oklahoma,147173331
2023-04-23,Oklahoma,144161747
2023-04-30,Oklahoma,146135675
2023-05-07,Oklahoma,154636606
2019-10-06,Oregon,63944985
2019-10-13,Oregon,62778735
2019-10-20,Oregon,61126837
2019-10-27,Oregon,59546507
2019-11-03,Oregon,60796877
2019-11-10,Oregon,61552925
2019-11-17,Oregon,61015742
2019-11-24,Oregon,60959599
2019-12-01,Oregon,58257574
2019-12-08,Oregon,59857038
2019-12-15,Oregon,59979191
2019-12-22,Oregon,65582615
2019-12-29,Oregon,58675369
2020-01-05,Oregon,59870249
2020-01-12,Oregon,58578362
2020-01-19,Oregon,56795066
2020-01-26,Oregon,58377817
2020-02-02,Oregon,60557263
2020-02-09,Oregon,59559349
2020-02-16,Oregon,56802264
2020-02-23,Oregon,59501128
2020-03-01,Oregon,64230390
2020-03-08,Oregon,65194564
2020-03-15,Oregon,72106968
2020-03-22,Oregon,70139255
2020-03-29,Oregon,62638431
2020-04-05,Oregon,65216666
2020-04-12,Oregon,67070539
2020-04-19,Oregon,68700501
2020-04-26,Oregon,67450880
2020-05-03,Oregon,73277376
2020-05-10,Oregon,77387146
2020-05-17,Oregon,69490829
2020-05-24,Oregon,71299206
2020-05-31,Oregon,73202193
2020-06-07,Oregon,75237396
2020-06-14,Oregon,76096147
2020-06-21,Oregon,73685178
2020-06-28,Oregon,75752558
2020-07-05,Oregon,79284077
2020-07-12,Oregon,75629014
2020-07-19,Oregon,77462421
2020-07-26,Oregon,77350341
2020-08-02,Oregon,80871404
2020-08-09,Oregon,77553114
2020-08-16,Oregon,77714158
2020-08-23,Oregon,75260646
2020-08-30,Oregon,76088846
2020-09-06,Oregon,77441416
2020-09-13,Oregon,71781836
2020-09-20,Oregon,66947712
2020-09-27,Oregon,66149796
2020-10-04,Oregon,70735758
2020-10-11,Oregon,68755331
2020-10-18,Oregon,65409369
2020-10-25,Oregon,64629347
2020-11-01,Oregon,65902983
2020-11-08,Oregon,67079892
2020-11-15,Oregon,64517128
2020-11-22,Oregon,66592957
2020-11-29,Oregon,62889298
2020-12-06,Oregon,64691824
2020-12-13,Oregon,64893024
2020-12-20,Oregon,68988950
2020-12-27,Oregon,64198267
2021-01-03,Oregon,65702535
2021-01-10,Oregon,64053360
2021-01-17,Oregon,63206425
2021-01-24,Oregon,62798390
2021-01-31,Oregon,63397752
2021-02-07,Oregon,66162742
2021-02-14,Oregon,63689993
2021-02-21,Oregon,63403370
2021-02-28,Oregon,66943352
2021-03-07,Oregon,70618337
2021-03-14,Oregon,76233387
2021-03-21,Oregon,74480607
2021-03-28,Oregon,66604607
2021-04-04,Oregon,72067412
2021-04-11,Oregon,73834808
2021-04-18,Oregon,75450878
2021-04-25,Oregon,73646636
2021-05-02,Oregon,77119514
2021-05-09,Oregon,80320038
2021-05-16,Oregon,78986878
2021-05-23,Oregon,75666448
2021-05-30,Oregon,79225585
2021-06-06,Oregon,81955738
2021-06-13,Oregon,76750662
2021-06-20,Oregon,82203801
2021-06-27,Oregon,87618933
2021-07-04,Oregon,88375865
2021-07-11,Oregon,83128994
2021-07-18,Oregon,85334685
2021-07-25,Oregon,84134566
2021-08-01,Oregon,87403941
2021-08-08,Oregon,85425512
2021-08-15,Oregon,87451793
2021-08-22,Oregon,81419883
2021-08-29,Oregon,79469685
2021-09-05,Oregon,85701988
2021-09-12,Oregon,80871146
2021-09-19,Oregon,74940261
2021-09-26,Oregon,74560310
2021-10-03,Oregon,109358124
2021-10-10,Oregon,105944044
2021-10-17,Oregon,103410414
2021-10-24,Oregon,99799036
